"country","year","iso_code","population","gdp","cement_co2","cement_co2_per_capita","co2","co2_growth_abs","co2_growth_prct","co2_including_luc","co2_including_luc_growth_abs","co2_including_luc_growth_prct","co2_including_luc_per_capita","co2_including_luc_per_gdp","co2_including_luc_per_unit_energy","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","consumption_co2_per_gdp","cumulative_cement_co2","cumulative_co2","cumulative_co2_including_luc","cumulative_coal_co2","cumulative_flaring_co2","cumulative_gas_co2","cumulative_luc_co2","cumulative_oil_co2","cumulative_other_co2","energy_per_capita","energy_per_gdp","flaring_co2","flaring_co2_per_capita","gas_co2","gas_co2_per_capita","ghg_excluding_lucf_per_capita","ghg_per_capita","land_use_change_co2","land_use_change_co2_per_capita","methane","methane_per_capita","nitrous_oxide","nitrous_oxide_per_capita","oil_co2","oil_co2_per_capita","other_co2_per_capita","other_industry_co2","primary_energy_consumption","share_global_cement_co2","share_global_co2","share_global_co2_including_luc","share_global_coal_co2","share_global_cumulative_cement_co2","share_global_cumulative_co2","share_global_cumulative_co2_including_luc","share_global_cumulative_coal_co2","share_global_cumulative_flaring_co2","share_global_cumulative_gas_co2","share_global_cumulative_luc_co2","share_global_cumulative_oil_co2","share_global_cumulative_other_co2","share_global_flaring_co2","share_global_gas_co2","share_global_luc_co2","share_global_oil_co2","share_global_other_co2","share_of_temperature_change_from_ghg","temperature_change_from_ch4","temperature_change_from_co2","temperature_change_from_ghg","temperature_change_from_n2o","total_ghg","total_ghg_excluding_lucf","trade_co2","trade_co2_share"
"Switzerland",2007,"CHE",7545386,416832815104,1.863,0.247,43.358,-2.006,-4.423,43.266,-2.023,-4.468,5.734,0.104,0.122,5.746,0.104,0.122,0.741,0.098,107.522,14.25,0.258,112.348,2501.574,2756.823,584.367,0.737,136.062,284.6,1663.709,4.35,47056.121,0.851,0.042,0.006,6.296,0.834,6.045,6.768,-0.092,-0.012,5.993,0.794,2.351,0.312,34.17,4.529,0.033,0.246,354.893,0.164,0.137,0.12,0.006,0.451,0.201,0.139,0.097,0.005,0.086,0.038,0.377,0.076,0.012,0.109,-0.002,0.304,0.095,0.12,0,0.001,0.002,0,51.07,45.615,64.164,147.986
"Switzerland",2008,"CHE",7641729,433739235328,1.834,0.24,44.699,1.34,3.091,44.452,1.186,2.742,5.817,0.102,0.123,5.849,0.103,0.123,0.681,0.089,106.727,13.966,0.246,114.182,2546.273,2801.275,585.048,0.781,142.764,284.353,1698.917,4.581,47463.715,0.836,0.044,0.006,6.702,0.877,6.152,6.853,-0.246,-0.032,6.115,0.8,2.407,0.315,35.207,4.607,0.03,0.23,362.542,0.16,0.139,0.12,0.005,0.438,0.199,0.138,0.095,0.006,0.087,0.038,0.375,0.077,0.013,0.113,-0.005,0.314,0.089,0.12,0,0.001,0.002,0,52.367,47.013,62.029,138.772
"Switzerland",2009,"CHE",7737642,431737405440,1.825,0.236,43.523,-1.175,-2.629,43.233,-1.219,-2.743,5.587,0.1,0.122,5.625,0.101,0.123,0.636,0.082,103.798,13.415,0.24,116.007,2589.796,2844.508,585.685,0.824,149.187,284.063,1733.318,4.775,45899.609,0.822,0.043,0.006,6.423,0.83,5.88,6.544,-0.29,-0.038,5.727,0.74,2.361,0.305,34.401,4.446,0.025,0.194,355.006,0.154,0.138,0.117,0.005,0.426,0.198,0.138,0.093,0.006,0.088,0.038,0.374,0.077,0.013,0.111,-0.006,0.314,0.08,0.119,0,0.001,0.002,0,50.638,45.497,60.274,138.488
"Switzerland",2010,"CHE",7825751,451139698688,1.932,0.247,45.034,1.511,3.471,44.748,1.515,3.504,5.718,0.099,0.124,5.755,0.1,0.125,0.649,0.083,100.762,12.876,0.223,117.939,2634.83,2889.256,586.333,0.869,156.366,283.776,1768.331,4.991,45954.605,0.797,0.045,0.006,7.179,0.917,6.015,6.682,-0.286,-0.037,5.767,0.737,2.367,0.302,35.013,4.474,0.028,0.216,359.477,0.153,0.135,0.115,0.005,0.414,0.196,0.137,0.091,0.006,0.089,0.037,0.372,0.078,0.013,0.115,-0.005,0.309,0.088,0.119,0,0.001,0.002,0,52.288,47.07,55.728,123.747
"Switzerland",2011,"CHE",7914378,467103580160,1.902,0.24,40.973,-4.061,-9.019,40.634,-4.114,-9.194,5.134,0.087,0.121,5.177,0.088,0.122,0.608,0.077,103.774,13.112,0.222,119.841,2675.803,2929.889,586.942,0.925,162.749,283.437,1800.145,5.201,42336.48,0.717,0.056,0.007,6.383,0.806,5.429,6.066,-0.339,-0.043,5.728,0.724,2.307,0.291,31.814,4.02,0.027,0.21,334.923,0.14,0.119,0.102,0.004,0.401,0.194,0.137,0.089,0.006,0.089,0.037,0.37,0.077,0.016,0.1,-0.006,0.28,0.076,0.118,0,0.001,0.002,0,48.007,42.965,62.802,153.277
"Switzerland",2012,"CHE",7998927,472611913728,1.786,0.223,42.241,1.268,3.094,41.913,1.279,3.149,5.24,0.089,0.118,5.281,0.089,0.119,0.557,0.07,148.593,18.577,0.314,121.628,2718.043,2971.802,587.499,0.969,169.727,283.11,1832.812,5.408,44281.652,0.749,0.044,0.006,6.978,0.872,5.538,6.164,-0.328,-0.041,5.742,0.718,2.269,0.284,32.668,4.084,0.026,0.207,354.064,0.128,0.121,0.103,0.004,0.389,0.192,0.136,0.087,0.006,0.09,0.037,0.368,0.077,0.012,0.107,-0.006,0.284,0.075,0.117,0,0.001,0.002,0,49.306,44.295,106.353,251.779
"Switzerland",2013,"CHE",8091197,481081819136,1.811,0.224,43.171,0.931,2.204,43.017,1.104,2.633,5.316,0.089,0.12,5.336,0.09,0.12,0.583,0.072,140.515,17.366,0.292,123.439,2761.215,3014.819,588.083,1.007,177.059,282.955,1866.034,5.593,44402.762,0.747,0.038,0.005,7.332,0.906,5.599,6.241,-0.155,-0.019,5.776,0.714,2.314,0.286,33.222,4.106,0.023,0.185,359.146,0.125,0.122,0.106,0.004,0.377,0.191,0.136,0.086,0.006,0.09,0.036,0.366,0.077,0.01,0.111,-0.003,0.287,0.063,0.116,0,0.001,0.002,0,50.493,45.3,97.343,225.481
"Switzerland",2014,"CHE",8190238,492386648064,1.858,0.227,39.221,-3.95,-9.15,38.913,-4.103,-9.539,4.751,0.079,0.113,4.789,0.08,0.114,0.602,0.074,136.92,16.718,0.278,125.297,2800.436,3053.732,588.685,1.04,183.432,282.647,1896.194,5.787,42067.453,0.7,0.033,0.004,6.373,0.778,5.051,5.66,-0.308,-0.038,5.815,0.71,2.305,0.281,30.16,3.682,0.024,0.194,344.44,0.124,0.111,0.095,0.004,0.366,0.189,0.135,0.084,0.006,0.09,0.036,0.364,0.076,0.009,0.096,-0.006,0.26,0.064,0.116,0,0.001,0.002,0,46.353,41.368,97.699,249.099
"Switzerland",2015,"CHE",8283940,500484669440,1.695,0.205,38.719,-0.502,-1.28,38.423,-0.49,-1.259,4.638,0.077,0.114,4.674,0.077,0.115,0.56,0.068,141.574,17.09,0.283,126.992,2839.155,3092.156,589.245,1.068,190.23,282.351,1925.656,5.964,40610.039,0.672,0.027,0.003,6.798,0.821,4.943,5.538,-0.296,-0.036,5.854,0.707,2.283,0.276,29.462,3.557,0.021,0.177,336.322,0.117,0.109,0.094,0.004,0.356,0.187,0.134,0.082,0.006,0.091,0.036,0.361,0.076,0.007,0.1,-0.005,0.249,0.058,0.115,0,0.001,0.002,0,45.88,40.946,102.855,265.646
"Switzerland",2016,"CHE",8374902,510838112256,1.748,0.209,39.172,0.453,1.17,38.776,0.353,0.917,4.63,0.076,0.123,4.677,0.077,0.124,0.525,0.063,161.011,19.225,0.315,128.74,2878.327,3130.931,589.77,1.096,197.375,281.955,1955.209,6.137,37770.078,0.619,0.028,0.003,7.145,0.853,4.953,5.534,-0.396,-0.047,5.901,0.705,2.295,0.274,29.552,3.529,0.021,0.173,316.245,0.117,0.111,0.097,0.004,0.346,0.185,0.134,0.081,0.006,0.091,0.036,0.359,0.075,0.008,0.103,-0.009,0.247,0.057,0.114,0,0.001,0.002,0,46.345,41.485,121.838,311.034
"Switzerland",2017,"CHE",8453628,517799804928,1.739,0.206,38.165,-1.007,-2.571,37.993,-0.783,-2.019,4.494,0.073,0.12,4.515,0.074,0.12,0.503,0.059,127.949,15.135,0.247,130.479,2916.491,3168.924,590.273,1.127,204.479,281.783,1983.824,6.31,37506.699,0.612,0.031,0.004,7.104,0.84,4.794,5.384,-0.172,-0.02,5.932,0.702,2.278,0.269,28.615,3.385,0.02,0.173,316.995,0.115,0.106,0.094,0.003,0.337,0.183,0.133,0.079,0.006,0.091,0.035,0.356,0.074,0.008,0.1,-0.004,0.236,0.057,0.114,0,0.001,0.002,0,45.511,40.53,89.784,235.253
"Switzerland",2018,"CHE",8516339,532611137536,1.718,0.202,36.859,-1.306,-3.421,36.601,-1.392,-3.663,4.298,0.069,0.114,4.328,0.069,0.115,0.475,0.056,124.876,14.663,0.234,132.197,2953.351,3205.525,590.748,1.154,211.183,281.525,2011.589,6.479,37754.48,0.604,0.028,0.003,6.703,0.787,4.61,5.181,-0.258,-0.03,5.969,0.701,2.244,0.263,27.765,3.26,0.02,0.17,321.458,0.111,0.1,0.09,0.003,0.329,0.181,0.132,0.078,0.007,0.091,0.035,0.353,0.074,0.007,0.09,-0.007,0.227,0.056,0.113,0,0.001,0.002,0,44.125,39.258,88.016,238.792
"Switzerland",2019,"CHE",8577526,538693468160,1.712,0.2,36.721,-0.138,-0.375,36.27,-0.331,-0.905,4.228,0.067,0.108,4.281,0.068,0.109,0.429,0.05,121.716,14.19,0.226,133.909,2990.072,3241.795,591.177,1.187,218.08,281.074,2039.074,6.644,39174.781,0.624,0.033,0.004,6.897,0.804,4.57,5.107,-0.451,-0.053,5.961,0.695,2.193,0.256,27.485,3.204,0.019,0.165,335.947,0.105,0.099,0.089,0.003,0.32,0.18,0.131,0.076,0.007,0.091,0.035,0.351,0.073,0.008,0.09,-0.012,0.221,0.054,0.112,0,0.001,0.002,0,43.801,39.201,84.996,231.464
"Switzerland",2020,"CHE",8640582,525896482816,1.659,0.192,34.228,-2.493,-6.788,33.841,-2.429,-6.697,3.917,0.064,0.11,3.961,0.065,0.111,0.411,0.048,106.59,12.336,0.203,135.568,3024.3,3275.636,591.588,1.214,224.747,280.687,2064.381,6.803,35722.309,0.587,0.026,0.003,6.667,0.772,4.252,4.782,-0.387,-0.045,5.994,0.694,2.197,0.254,25.306,2.929,0.018,0.159,308.591,0.101,0.097,0.088,0.003,0.312,0.178,0.131,0.075,0.007,0.091,0.035,0.348,0.072,0.007,0.088,-0.011,0.231,0.054,0.112,0,0.001,0.002,0,41.316,36.743,72.362,211.41
"Switzerland",2021,"CHE",8707018,548098277376,1.711,0.197,35.78,1.552,4.533,35.38,1.539,4.547,4.063,0.065,0.119,4.109,0.065,0.12,0.421,0.048,117.991,13.551,0.215,137.279,3060.08,3311.016,592.009,1.233,232.014,280.287,2090.576,6.969,34296.211,0.544,0.019,0.002,7.267,0.835,4.411,4.939,-0.4,-0.046,6.094,0.7,2.197,0.252,26.195,3.008,0.019,0.167,298.082,0.101,0.097,0.087,0.003,0.304,0.176,0.13,0.074,0.006,0.091,0.035,0.346,0.072,0.005,0.092,-0.011,0.227,0.055,0.111,0,0.001,0.002,0,43.006,38.406,82.211,229.77
"Switzerland",2022,"CHE",8792180,559384952832,1.667,0.19,32.819,-2.961,-8.275,32.452,-2.928,-8.275,3.691,0.058,0.112,3.733,0.059,0.113,0.431,0.049,121.979,13.874,0.218,138.946,3092.898,3343.468,592.44,1.255,238.029,279.92,2115.091,7.137,33191.535,0.519,0.022,0.002,6.015,0.684,4.04,4.556,-0.367,-0.042,6.141,0.698,2.222,0.253,24.515,2.788,0.019,0.168,290.11,0.104,0.088,0.079,0.003,0.297,0.174,0.129,0.072,0.006,0.091,0.034,0.343,0.071,0.005,0.076,-0.01,0.206,0.056,0.11,0,0.001,0.002,0,40.056,35.523,89.16,271.674
"Turkey",1990,"TUR",56015626,486761168896,10.445,0.186,151.615,14.045,10.209,179.476,18.705,11.635,3.204,0.369,0.32,2.707,0.311,0.27,70.204,1.253,215.422,3.846,0.443,163.809,2404.9,8659.076,1109.558,0.22,18.053,6477.439,1110.28,2.979,10332.53,1.153,0.22,0.004,7.647,0.137,3.163,4.346,27.861,0.497,42.87,0.765,26.744,0.477,60.12,1.073,0.053,2.979,561.306,2.113,0.667,0.648,0.807,1.334,0.297,0.594,0.253,0.003,0.023,0.992,0.412,0.16,0.085,0.201,0.56,0.65,1.336,0.452,0.002,0.002,0.004,0.001,243.461,177.193,63.807,42.085
"Turkey",1991,"TUR",57009892,498030903296,12.021,0.211,158.126,6.511,4.295,173.173,-6.303,-3.512,3.038,0.348,0.302,2.774,0.318,0.276,74.99,1.315,213.469,3.744,0.429,175.829,2563.026,8832.249,1184.548,0.484,27.197,6492.486,1169.069,5.898,10360.026,1.151,0.263,0.005,9.145,0.16,3.229,4.214,15.047,0.264,41.382,0.726,26.38,0.463,58.789,1.031,0.051,2.919,573.129,2.365,0.682,0.615,0.87,1.375,0.308,0.595,0.265,0.006,0.033,0.987,0.419,0.284,0.096,0.236,0.303,0.606,1.354,0.455,0.002,0.002,0.005,0.001,240.267,184.082,55.343,34.999
"Turkey",1992,"TUR",57990120,535075749888,13.265,0.229,164.065,5.939,3.756,176.408,3.235,1.868,3.042,0.33,0.293,2.829,0.307,0.272,75.08,1.295,249.408,4.301,0.466,189.095,2727.091,9008.657,1259.629,0.737,37.124,6504.83,1232.315,8.192,10706.295,1.127,0.254,0.004,9.926,0.171,3.309,4.224,12.343,0.213,42.67,0.736,28.143,0.485,63.246,1.091,0.04,2.294,602.786,2.506,0.728,0.635,0.893,1.42,0.319,0.595,0.277,0.008,0.043,0.981,0.428,0.357,0.105,0.253,0.235,0.687,1.061,0.458,0.002,0.003,0.005,0.001,244.94,191.886,85.343,52.018
"Turkey",1993,"TUR",58999167,586262052864,13.049,0.221,171.139,7.074,4.312,200.151,23.742,13.459,3.392,0.341,0.305,2.901,0.292,0.261,70.566,1.196,231.203,3.919,0.394,202.143,2898.229,9208.809,1330.195,0.968,48.211,6533.841,1305.451,11.262,11435.848,1.118,0.231,0.004,11.088,0.188,3.372,4.325,29.012,0.492,42.148,0.714,29.263,0.496,73.136,1.24,0.052,3.07,655.228,2.363,0.752,0.722,0.829,1.457,0.33,0.598,0.287,0.011,0.053,0.978,0.439,0.449,0.099,0.275,0.583,0.793,1.42,0.461,0.002,0.003,0.005,0.001,255.17,198.938,60.064,35.097
"Turkey",1994,"TUR",60033831,562010849280,13.493,0.225,167.566,-3.573,-2.088,174.833,-25.317,-12.649,2.912,0.311,0.276,2.791,0.298,0.264,68.585,1.142,210.194,3.501,0.374,215.637,3065.795,9383.642,1398.78,1.187,59.559,6541.109,1376.081,14.552,10881.467,1.129,0.219,0.004,11.348,0.189,3.233,3.935,7.268,0.121,41.411,0.69,25.955,0.432,70.63,1.177,0.055,3.29,634.501,2.289,0.729,0.605,0.801,1.491,0.341,0.598,0.296,0.013,0.063,0.971,0.449,0.534,0.07,0.279,0.123,0.763,1.52,0.463,0.002,0.003,0.005,0.001,236.249,194.103,42.628,25.44
"Turkey",1995,"TUR",61024501,610881306624,14.133,0.232,181.355,13.79,8.229,180.223,5.389,3.082,2.953,0.295,0.254,2.972,0.297,0.255,71.101,1.165,223.915,3.669,0.367,229.769,3247.15,9563.864,1469.881,1.396,74,6539.976,1454.137,17.967,11973.709,1.162,0.209,0.003,14.441,0.237,3.486,4.1,-1.133,-0.019,43.467,0.712,28.23,0.463,78.056,1.279,0.056,3.415,710.107,2.267,0.771,0.622,0.808,1.523,0.351,0.598,0.306,0.015,0.075,0.963,0.46,0.609,0.064,0.342,-0.021,0.836,1.528,0.465,0.002,0.003,0.005,0.001,250.183,212.75,42.56,23.468
"Turkey",1996,"TUR",61951134,662700425216,14.662,0.237,199.647,18.291,10.086,195.113,14.89,8.262,3.149,0.294,0.252,3.223,0.301,0.258,82.694,1.335,210.769,3.402,0.318,244.431,3446.797,9758.977,1552.575,1.604,90.821,6535.442,1536.257,21.109,12847.721,1.169,0.208,0.003,16.82,0.272,3.8,4.389,-4.534,-0.073,47.415,0.765,28.707,0.463,82.12,1.326,0.051,3.142,774.638,2.304,0.823,0.645,0.916,1.555,0.364,0.599,0.317,0.016,0.088,0.954,0.472,0.666,0.059,0.382,-0.075,0.854,1.415,0.469,0.002,0.003,0.005,0.001,271.9,235.43,11.122,5.571
"Turkey",1997,"TUR",62852969,722433605632,15.105,0.24,212.108,12.462,6.242,229.906,34.794,17.833,3.658,0.318,0.284,3.375,0.294,0.262,90.549,1.441,224.856,3.577,0.311,259.536,3658.905,9988.884,1643.124,1.811,111.609,6553.241,1618.156,24.67,13223.166,1.122,0.206,0.003,20.788,0.331,4.016,4.738,17.798,0.283,52.355,0.833,28.12,0.447,81.899,1.303,0.057,3.561,810.281,2.28,0.869,0.723,1.009,1.584,0.376,0.601,0.329,0.018,0.103,0.946,0.482,0.727,0.059,0.47,0.24,0.839,1.591,0.474,0.002,0.003,0.005,0.001,297.777,252.41,12.748,6.01
"Turkey",1998,"TUR",63734384,754598739968,15.292,0.24,212.135,0.027,0.013,225.026,-4.88,-2.123,3.531,0.298,0.271,3.328,0.281,0.255,94.057,1.476,226.998,3.562,0.301,274.828,3871.041,10213.909,1737.181,2.005,133.267,6566.132,1695.627,28.133,13346.017,1.101,0.194,0.003,21.658,0.34,4.014,4.659,12.891,0.202,54.247,0.851,29.828,0.468,77.471,1.216,0.054,3.463,830.685,2.317,0.873,0.739,1.077,1.612,0.388,0.604,0.342,0.019,0.118,0.939,0.491,0.778,0.058,0.485,0.21,0.784,1.57,0.479,0.002,0.003,0.005,0.001,296.961,255.853,14.863,7.006
"Turkey",1999,"TUR",64591916,725083488256,14.59,0.226,207.928,-4.207,-1.983,206.132,-18.895,-8.397,3.191,0.284,0.255,3.219,0.287,0.257,84.306,1.305,229.166,3.548,0.316,289.418,4078.968,10420.042,1821.487,2.183,159.984,6564.335,1774.503,31.393,12802.255,1.116,0.178,0.003,26.718,0.414,3.948,4.439,-1.796,-0.028,57.093,0.884,29.955,0.464,78.876,1.221,0.05,3.26,808.918,2.106,0.837,0.668,0.951,1.632,0.399,0.605,0.353,0.02,0.137,0.931,0.499,0.819,0.054,0.579,-0.03,0.778,1.487,0.484,0.002,0.003,0.006,0.001,286.698,255.011,21.238,10.214
"Turkey",2000,"TUR",65425958,785054957568,15.184,0.232,229.937,22.009,10.585,239.488,33.356,16.182,3.66,0.305,0.277,3.514,0.293,0.266,98.619,1.507,253.142,3.869,0.322,304.601,4308.905,10659.529,1920.105,2.351,190.103,6573.888,1857.117,34.627,13468.915,1.1,0.168,0.003,30.118,0.46,4.295,4.857,9.551,0.146,60.721,0.928,29.72,0.454,82.614,1.263,0.049,3.234,863.54,2.097,0.901,0.777,1.072,1.65,0.411,0.608,0.365,0.021,0.156,0.926,0.508,0.855,0.048,0.634,0.18,0.804,1.495,0.49,0.002,0.003,0.006,0.001,317.786,280.983,23.206,10.092
"Turkey",2001,"TUR",66245126,732284583936,15.087,0.228,213.581,-16.355,-7.113,233.811,-5.677,-2.37,3.529,0.319,0.298,3.224,0.292,0.272,84.601,1.277,202.772,3.061,0.277,319.688,4522.486,10893.342,2004.706,2.506,222.681,6594.118,1935.262,37.643,12055.402,1.071,0.155,0.002,32.578,0.492,4.008,4.598,20.23,0.305,61.45,0.928,27.023,0.408,78.145,1.18,0.046,3.016,784.469,1.992,0.831,0.767,0.914,1.663,0.422,0.611,0.375,0.022,0.176,0.922,0.515,0.883,0.046,0.679,0.425,0.755,1.413,0.495,0.002,0.003,0.006,0.001,304.604,265.537,-10.809,-5.061
"Turkey",2002,"TUR",67048793,796073328640,15.513,0.231,221.226,7.644,3.579,215.98,-17.831,-7.626,3.221,0.271,0.251,3.299,0.278,0.257,87.32,1.302,222.88,3.324,0.28,335.202,4743.712,11109.321,2092.026,2.654,257.447,6588.872,2015.517,40.866,13020.211,1.079,0.148,0.002,34.766,0.519,4.01,4.428,-5.245,-0.078,55.981,0.835,27.608,0.412,80.255,1.197,0.048,3.223,859.186,1.976,0.842,0.688,0.902,1.676,0.432,0.612,0.384,0.022,0.196,0.915,0.522,0.912,0.046,0.704,-0.102,0.777,1.49,0.499,0.002,0.003,0.006,0.001,296.86,268.86,1.654,0.748
"Turkey",2003,"TUR",67831736,848549707776,16.022,0.236,236.766,15.54,7.025,276.292,60.311,27.924,4.073,0.326,0.304,3.49,0.279,0.26,92.078,1.357,246.363,3.632,0.29,351.223,4980.478,11385.613,2184.104,2.799,300.64,6628.398,2097.377,44.334,13600.33,1.072,0.145,0.002,43.193,0.637,4.215,4.93,39.526,0.583,56.752,0.837,28.229,0.416,81.859,1.207,0.051,3.468,909.418,1.855,0.856,0.819,0.875,1.683,0.442,0.616,0.393,0.023,0.22,0.913,0.528,0.943,0.042,0.844,0.651,0.772,1.569,0.504,0.002,0.004,0.006,0.001,334.44,285.938,9.598,4.054
"Turkey",2004,"TUR",68592621,931152789504,17.207,0.251,244.769,8.003,3.38,261.429,-14.863,-5.379,3.811,0.281,0.268,3.568,0.263,0.251,93.453,1.362,278.236,4.056,0.299,368.431,5225.246,11647.042,2277.558,2.939,345.007,6645.059,2183.219,48.091,14366.604,1.046,0.14,0.002,44.368,0.647,4.244,4.792,16.66,0.243,53.188,0.775,28.635,0.417,85.843,1.251,0.055,3.757,973.841,1.906,0.855,0.768,0.86,1.692,0.452,0.619,0.402,0.023,0.243,0.908,0.535,0.975,0.041,0.84,0.308,0.78,1.623,0.508,0.002,0.004,0.006,0.001,328.69,291.074,33.467,13.673
"Turkey",2005,"TUR",69329555,1017383813120,19.117,0.276,264.871,20.102,8.213,255.614,-5.815,-2.224,3.687,0.251,0.257,3.82,0.26,0.266,102.178,1.474,303.883,4.383,0.299,387.548,5490.117,11902.655,2379.735,3.081,399.866,6635.802,2267.666,52.221,14498.5,0.979,0.142,0.002,54.859,0.791,4.496,4.878,-9.257,-0.134,55.049,0.794,27.946,0.403,84.446,1.218,0.06,4.129,996.115,1.974,0.894,0.741,0.885,1.704,0.463,0.621,0.412,0.024,0.271,0.901,0.541,1.009,0.041,1.015,-0.189,0.76,1.705,0.513,0.002,0.004,0.006,0.001,338.216,311.697,39.012,14.729
"Turkey",2006,"TUR",70045352,1096826028032,20.841,0.298,282.368,17.498,6.606,250.771,-4.843,-1.895,3.58,0.229,0.227,4.031,0.257,0.256,111.676,1.594,327.704,4.678,0.299,408.388,5772.485,12153.427,2491.411,3.216,462.032,6604.205,2350.75,56.687,15876.872,1.007,0.135,0.002,62.166,0.888,4.79,5.03,-31.597,-0.451,60.833,0.868,29.439,0.42,83.084,1.186,0.064,4.466,1105.051,1.974,0.922,0.697,0.916,1.716,0.475,0.622,0.422,0.024,0.302,0.89,0.546,1.044,0.039,1.119,-0.593,0.74,1.765,0.518,0.002,0.004,0.007,0.001,352.301,335.492,45.336,16.056
"Turkey",2007,"TUR",70750595,1158406995968,22.78,0.322,313.693,31.325,11.094,276.245,25.474,10.158,3.904,0.238,0.235,4.434,0.271,0.267,126.159,1.783,363.371,5.136,0.314,431.168,6086.178,12429.673,2617.571,3.349,534.037,6566.757,2438.616,61.438,16655.863,1.013,0.133,0.002,72.005,1.018,5.234,5.426,-37.448,-0.529,64.512,0.912,28.821,0.407,87.866,1.242,0.067,4.751,1173.72,2.009,0.995,0.765,0.987,1.73,0.488,0.625,0.434,0.024,0.336,0.88,0.552,1.08,0.039,1.25,-0.815,0.781,1.83,0.524,0.002,0.004,0.007,0.001,383.897,370.283,49.677,15.836
"Turkey",2008,"TUR",71562344,1179868332032,24.85,0.347,310.622,-3.071,-0.979,272.658,-3.588,-1.299,3.81,0.231,0.232,4.341,0.263,0.264,122.958,1.718,350.497,4.898,0.297,456.018,6396.8,12702.33,2740.529,3.484,605.586,6528.792,2525.496,65.688,16498.441,0.997,0.135,0.002,71.548,1,5.135,5.288,-37.964,-0.531,64.422,0.9,27.754,0.388,86.88,1.214,0.059,4.251,1176.681,2.163,0.968,0.738,0.931,1.749,0.5,0.627,0.445,0.025,0.368,0.869,0.558,1.104,0.04,1.207,-0.778,0.776,1.635,0.53,0.002,0.004,0.007,0.001,378.406,367.449,39.875,12.837
"Turkey",2009,"TUR",72464845,1122756722688,27.04,0.373,316.412,5.79,1.864,290.238,17.581,6.448,4.005,0.259,0.243,4.366,0.282,0.265,130.449,1.8,324.967,4.484,0.289,483.057,6713.213,12992.568,2870.978,3.622,676.946,6502.618,2609.236,69.374,16514.057,1.062,0.138,0.002,71.36,0.985,5.202,5.454,-26.174,-0.361,67.8,0.936,29.878,0.412,83.74,1.156,0.051,3.685,1192.738,2.288,1.003,0.788,1,1.772,0.512,0.63,0.456,0.025,0.397,0.859,0.563,1.12,0.042,1.234,-0.496,0.764,1.51,0.537,0.002,0.004,0.007,0.001,395.25,376.974,8.555,2.704
"Turkey",2010,"TUR",73346766,1240496865280,29.977,0.409,316.193,-0.219,-0.069,270.372,-19.866,-6.845,3.686,0.218,0.216,4.311,0.255,0.252,129.772,1.769,353.043,4.813,0.285,513.034,7029.406,13262.941,3000.75,3.778,748.6,6456.798,2689.759,73.483,17120.85,1.01,0.156,0.002,71.655,0.977,5.219,5.329,-45.821,-0.625,73.296,0.999,29.191,0.398,80.523,1.098,0.056,4.11,1253.167,2.373,0.948,0.696,0.93,1.799,0.523,0.631,0.467,0.026,0.424,0.847,0.566,1.141,0.046,1.151,-0.835,0.711,1.67,0.544,0.002,0.004,0.007,0.001,390.87,382.765,36.85,11.654
"Turkey",2011,"TUR",74215200,1364782743552,31.454,0.424,342.057,25.864,8.18,312.973,42.601,15.756,4.217,0.229,0.234,4.609,0.251,0.256,135.425,1.825,386.118,5.203,0.283,544.488,7371.463,13575.913,3136.175,3.929,834.648,6427.713,2773.956,78.267,18025.576,0.98,0.151,0.002,86.048,1.159,5.53,5.755,-29.084,-0.392,75.881,1.022,29.258,0.394,84.197,1.135,0.064,4.783,1337.026,2.315,0.991,0.787,0.919,1.822,0.535,0.634,0.477,0.026,0.456,0.838,0.57,1.166,0.042,1.342,-0.551,0.741,1.739,0.551,0.002,0.005,0.008,0.001,427.091,410.442,44.061,12.881
"Turkey",2012,"TUR",75197195,1430131965952,31.372,0.417,356.107,14.05,4.107,326.477,13.504,4.315,4.342,0.228,0.23,4.736,0.249,0.251,141.827,1.886,397.274,5.283,0.278,575.86,7727.57,13902.391,3278.002,4.072,921.742,6398.083,2863.684,84.21,18877.383,0.994,0.144,0.002,87.094,1.158,5.858,6.109,-29.63,-0.394,81.462,1.083,43.227,0.575,89.728,1.193,0.079,5.944,1421.041,2.249,1.017,0.803,0.951,1.841,0.547,0.637,0.487,0.026,0.486,0.828,0.575,1.205,0.038,1.33,-0.524,0.781,2.148,0.56,0.002,0.005,0.008,0.001,459.346,440.542,41.166,11.56
"Turkey",2013,"TUR",76403032,1551491661824,33.913,0.444,347.332,-8.775,-2.464,327.503,1.027,0.314,4.287,0.211,0.232,4.546,0.224,0.246,125.598,1.644,386.146,5.054,0.249,609.773,8074.902,14229.895,3403.6,4.218,1008.434,6378.254,2958.041,90.836,18441.619,0.91,0.146,0.002,86.692,1.135,5.677,6.058,-19.828,-0.26,85.294,1.116,45.394,0.594,94.357,1.235,0.087,6.626,1412.188,2.331,0.984,0.81,0.837,1.863,0.557,0.64,0.495,0.027,0.514,0.82,0.581,1.247,0.038,1.316,-0.388,0.815,2.25,0.569,0.002,0.005,0.008,0.001,462.882,433.749,38.814,11.175
